Timestamp,Source_IP,Destination_IP,Protocol,Activity,Threat_Type,Severity,Status,Label
4/22/2026 10:53,192.168.120.94,192.168.43.237,ARP,Normal traffic,DDoS,Medium,Detected,Suspicious
1/16/2026 16:24,192.168.201.79,192.168.92.244,TCP,Suspicious packet flow,ARP Spoofing,Medium,Blocked,Normal
2/2/2026 19:01,172.29.153.89,10.174.82.93,TCP,Abnormal lookup,Malware Activity,Medium,Monitored,Normal
5/2/2026 4:22,10.131.129.211,172.19.61.2,TCP,High request rate,DDoS,Low,Blocked,Suspicious
1/20/2026 20:17,10.58.161.165,192.168.8.204,UDP,Regular communication,DNS Poisoning,High,Monitored,Normal
1/22/2026 5:25,172.29.95.165,172.25.216.72,TCP,High request rate,ARP Spoofing,Low,Detected,Normal
2/20/2026 3:03,172.27.158.209,172.28.40.175,HTTP,Normal traffic,ARP Spoofing,High,Monitored,Normal
2/7/2026 16:28,10.61.147.39,192.168.67.248,HTTP,Abnormal lookup,SQL Injection,Medium,Monitored,Suspicious
2/18/2026 5:11,10.195.71.86,172.30.152.101,ARP,Repeated requests,Brute Force,Medium,Blocked,Suspicious
4/7/2026 6:35,172.27.246.137,172.20.211.17,DNS,Repeated requests,ARP Spoofing,Low,Monitored,Suspicious
2/7/2026 8:22,192.168.171.143,192.168.136.41,HTTP,Connection retry,Malware Activity,High,Detected,Normal
2/3/2026 11:14,172.20.158.9,10.24.51.2,HTTP,Unauthorized access,SQL Injection,Medium,Monitored,Normal
3/13/2026 23:06,172.23.54.255,192.168.204.185,ARP,Normal traffic,Malware Activity,Medium,Blocked,Suspicious
2/15/2026 19:45,10.93.145.238,192.168.251.231,HTTP,Unauthorized access,DDoS,Low,Monitored,Suspicious
1/29/2026 15:19,10.224.92.210,192.168.57.209,HTTP,Abnormal lookup,ARP Spoofing,Low,Detected,Normal
4/13/2026 19:21,10.140.223.137,172.28.245.153,UDP,Repeated requests,Brute Force,High,Detected,Suspicious
3/26/2026 1:01,192.168.49.54,172.19.157.202,UDP,High request rate,Malware Activity,Low,Detected,Suspicious
2/19/2026 5:19,192.168.236.151,172.27.89.192,TCP,Normal traffic,DDoS,Low,Blocked,Suspicious
4/24/2026 0:19,172.20.128.242,10.183.49.29,DNS,Suspicious packet flow,Phishing,Medium,Detected,Suspicious
1/30/2026 4:34,10.25.162.214,192.168.217.144,ARP,Normal traffic,Brute Force,High,Blocked,Suspicious
1/19/2026 2:46,10.64.226.135,192.168.241.130,TCP,Connection retry,ARP Spoofing,Medium,Detected,Suspicious
2/4/2026 14:56,172.23.100.195,10.204.54.239,TCP,High request rate,Malware Activity,High,Monitored,Suspicious
1/5/2026 12:45,10.44.61.26,172.24.55.70,HTTP,Suspicious packet flow,Malware Activity,High,Detected,Normal
1/31/2026 21:36,10.49.211.6,10.174.36.243,DNS,Suspicious packet flow,Phishing,Medium,Monitored,Suspicious
3/11/2026 7:24,10.156.128.223,172.24.78.196,DNS,Regular communication,Malware Activity,Low,Monitored,Normal
3/22/2026 17:24,10.206.87.159,10.243.136.168,DNS,Abnormal lookup,Brute Force,Medium,Monitored,Normal
1/9/2026 6:59,10.153.101.181,192.168.133.236,TCP,Normal traffic,ARP Spoofing,Low,Monitored,Suspicious
3/3/2026 13:39,172.26.57.188,10.12.149.64,DNS,Suspicious packet flow,DDoS,Low,Blocked,Suspicious
2/13/2026 3:29,192.168.206.128,10.43.205.103,HTTP,Regular communication,Brute Force,Medium,Detected,Normal
1/24/2026 3:36,10.37.31.214,192.168.140.21,DNS,Connection retry,SQL Injection,High,Blocked,Suspicious
4/6/2026 19:56,10.120.248.248,172.24.8.53,UDP,Repeated requests,DNS Poisoning,High,Blocked,Suspicious
2/16/2026 18:10,192.168.221.110,10.29.230.45,TCP,Regular communication,Malware Activity,High,Monitored,Normal
3/8/2026 14:38,10.80.13.242,192.168.109.20,TCP,Suspicious packet flow,SQL Injection,Medium,Monitored,Suspicious
1/1/2026 5:28,192.168.232.110,192.168.203.90,ARP,Connection retry,ARP Spoofing,Low,Blocked,Suspicious
1/25/2026 22:04,172.30.157.108,192.168.61.67,ARP,Repeated requests,Brute Force,Low,Blocked,Suspicious
5/3/2026 13:36,10.134.57.67,10.12.139.146,UDP,Abnormal lookup,DNS Poisoning,High,Blocked,Normal
1/11/2026 8:46,172.18.134.92,172.17.121.112,ARP,Abnormal lookup,DDoS,Low,Detected,Normal
4/24/2026 12:08,172.28.1.224,172.27.77.254,HTTP,Abnormal lookup,DDoS,Low,Monitored,Suspicious
3/8/2026 23:20,10.127.242.50,172.19.180.19,HTTP,Unauthorized access,ARP Spoofing,Medium,Blocked,Normal
4/5/2026 17:36,172.18.115.111,192.168.162.158,HTTP,Abnormal lookup,Phishing,Medium,Blocked,Suspicious
1/24/2026 13:43,10.75.36.132,192.168.144.206,UDP,Repeated requests,DNS Poisoning,High,Monitored,Suspicious
3/29/2026 13:21,10.128.16.229,192.168.155.132,ARP,Repeated requests,Malware Activity,Medium,Monitored,Suspicious
1/20/2026 13:54,10.91.5.160,172.16.70.222,HTTP,Regular communication,Malware Activity,Low,Monitored,Normal
2/19/2026 13:05,192.168.0.156,192.168.181.227,HTTP,Regular communication,SQL Injection,High,Blocked,Suspicious
3/2/2026 15:55,172.19.101.208,10.17.188.33,UDP,Repeated requests,SQL Injection,Low,Monitored,Normal
3/22/2026 7:15,172.26.202.111,10.26.46.217,HTTP,Normal traffic,Phishing,Medium,Monitored,Suspicious
2/24/2026 16:54,192.168.182.210,10.117.75.72,TCP,High request rate,Phishing,High,Monitored,Suspicious
1/22/2026 22:07,192.168.173.37,10.127.121.164,ARP,Abnormal lookup,ARP Spoofing,Medium,Monitored,Normal
3/19/2026 6:06,10.38.67.226,10.44.110.54,HTTP,Connection retry,Phishing,Low,Detected,Suspicious
2/8/2026 23:21,172.22.191.171,172.23.244.116,HTTP,Connection retry,ARP Spoofing,High,Blocked,Suspicious
2/10/2026 3:55,10.47.247.131,10.249.21.188,DNS,Regular communication,SQL Injection,Low,Detected,Normal
1/22/2026 1:19,172.16.72.232,10.92.212.125,ARP,Suspicious packet flow,SQL Injection,Low,Blocked,Normal
1/7/2026 2:01,172.18.195.233,10.81.190.120,ARP,Regular communication,SQL Injection,High,Detected,Suspicious
2/24/2026 22:54,10.4.205.125,192.168.141.24,DNS,Repeated requests,Malware Activity,Low,Detected,Suspicious
4/8/2026 10:29,172.26.6.205,172.24.72.82,ARP,Suspicious packet flow,ARP Spoofing,Low,Monitored,Suspicious
4/2/2026 14:31,10.192.30.79,172.30.135.230,ARP,Connection retry,Malware Activity,High,Detected,Normal
1/25/2026 18:33,192.168.218.6,172.31.130.237,DNS,Abnormal lookup,Brute Force,High,Detected,Normal
2/1/2026 11:44,172.29.204.194,10.52.83.248,TCP,Suspicious packet flow,ARP Spoofing,High,Detected,Normal
1/6/2026 2:37,10.3.30.196,192.168.149.211,UDP,Normal traffic,DDoS,Low,Blocked,Normal
3/27/2026 5:28,192.168.25.209,172.22.246.213,DNS,Suspicious packet flow,Brute Force,High,Blocked,Suspicious
4/9/2026 9:39,192.168.247.236,10.112.105.112,HTTP,Suspicious packet flow,Brute Force,Medium,Detected,Normal
2/18/2026 15:56,10.109.124.73,172.24.192.126,TCP,Abnormal lookup,Brute Force,Medium,Monitored,Normal
2/13/2026 14:06,192.168.37.133,172.25.39.28,ARP,Repeated requests,Malware Activity,High,Detected,Suspicious
4/25/2026 19:41,192.168.137.42,172.31.91.70,ARP,Regular communication,ARP Spoofing,Medium,Blocked,Normal
1/21/2026 8:05,172.17.225.125,10.7.21.81,ARP,Repeated requests,Brute Force,Low,Monitored,Normal
1/23/2026 21:09,172.17.128.16,172.30.179.63,TCP,Unauthorized access,ARP Spoofing,Medium,Blocked,Normal
4/17/2026 13:16,192.168.165.75,10.129.85.141,TCP,Abnormal lookup,DNS Poisoning,Low,Monitored,Suspicious
2/28/2026 16:06,192.168.8.116,192.168.246.126,DNS,Repeated requests,DDoS,Medium,Detected,Normal
1/22/2026 5:06,10.1.30.95,10.90.236.88,UDP,Repeated requests,Malware Activity,Low,Monitored,Suspicious
3/25/2026 19:50,172.30.83.163,10.127.74.234,UDP,High request rate,DDoS,Low,Monitored,Normal
1/18/2026 18:30,172.22.184.192,172.27.187.50,ARP,Connection retry,DDoS,High,Detected,Suspicious
1/15/2026 10:35,192.168.21.14,10.75.189.37,DNS,Abnormal lookup,Phishing,Low,Blocked,Normal
3/10/2026 12:28,10.69.27.246,172.29.106.138,HTTP,Suspicious packet flow,Phishing,Medium,Detected,Suspicious
3/29/2026 18:39,192.168.173.175,172.29.121.168,ARP,Unauthorized access,DNS Poisoning,High,Blocked,Normal
1/7/2026 19:24,192.168.212.89,172.16.223.134,UDP,High request rate,Phishing,High,Monitored,Suspicious
4/7/2026 3:25,10.153.25.112,172.16.151.254,HTTP,High request rate,Malware Activity,Medium,Blocked,Normal
4/18/2026 21:15,172.25.48.164,172.24.216.82,DNS,High request rate,DNS Poisoning,High,Monitored,Suspicious
4/3/2026 3:25,172.21.248.38,172.18.104.246,DNS,Connection retry,Malware Activity,Low,Monitored,Normal
3/13/2026 17:15,10.198.9.117,172.30.22.134,ARP,High request rate,DDoS,Medium,Detected,Suspicious
1/4/2026 18:54,192.168.120.201,172.26.13.30,ARP,Abnormal lookup,Phishing,High,Detected,Normal
4/26/2026 8:42,172.29.205.82,10.202.165.23,TCP,Normal traffic,Phishing,High,Blocked,Suspicious
4/12/2026 7:44,10.153.123.102,172.29.236.72,DNS,Unauthorized access,SQL Injection,Medium,Detected,Normal
2/1/2026 22:51,192.168.83.9,10.67.200.203,ARP,Repeated requests,DNS Poisoning,High,Blocked,Normal
4/22/2026 8:06,192.168.132.225,192.168.118.127,HTTP,Regular communication,DNS Poisoning,Low,Blocked,Suspicious
2/21/2026 6:44,192.168.167.239,172.17.186.123,UDP,Regular communication,ARP Spoofing,High,Monitored,Normal
4/23/2026 10:03,192.168.169.232,172.23.165.19,HTTP,Repeated requests,Phishing,Medium,Detected,Suspicious
1/24/2026 8:47,172.28.182.157,172.26.112.164,HTTP,Normal traffic,DDoS,Medium,Detected,Suspicious
1/20/2026 3:58,172.21.147.153,192.168.103.19,UDP,High request rate,ARP Spoofing,High,Detected,Suspicious
1/6/2026 0:55,10.60.251.23,192.168.148.149,UDP,High request rate,Phishing,Medium,Blocked,Normal
1/17/2026 9:34,192.168.7.14,10.176.72.181,UDP,Abnormal lookup,ARP Spoofing,Medium,Monitored,Suspicious
2/19/2026 8:43,192.168.79.59,172.17.226.142,DNS,Suspicious packet flow,Brute Force,Low,Monitored,Suspicious
4/3/2026 19:10,10.144.51.90,10.34.139.89,HTTP,Unauthorized access,DDoS,Medium,Monitored,Normal
2/26/2026 1:59,172.20.148.36,192.168.14.177,ARP,Suspicious packet flow,SQL Injection,Medium,Detected,Normal
4/26/2026 11:19,10.62.112.159,172.21.3.37,ARP,Suspicious packet flow,ARP Spoofing,Medium,Monitored,Normal
1/13/2026 14:17,10.82.198.199,10.152.143.128,HTTP,High request rate,Malware Activity,Medium,Detected,Suspicious
1/6/2026 5:34,172.30.196.23,10.240.116.169,HTTP,Repeated requests,SQL Injection,High,Monitored,Suspicious
4/15/2026 4:56,192.168.177.170,172.27.46.108,DNS,Repeated requests,DDoS,Low,Blocked,Suspicious
3/27/2026 22:59,10.247.115.199,192.168.245.204,DNS,Connection retry,Malware Activity,High,Monitored,Normal
3/7/2026 22:11,172.28.151.143,172.20.234.202,TCP,Normal traffic,DNS Poisoning,Low,Blocked,Normal
1/3/2026 11:57,192.168.110.57,172.21.90.169,HTTP,High request rate,SQL Injection,Low,Blocked,Suspicious
3/2/2026 18:20,10.125.252.35,192.168.86.144,UDP,Normal traffic,ARP Spoofing,High,Blocked,Suspicious
1/2/2026 7:35,192.168.70.254,172.26.179.182,DNS,Unauthorized access,SQL Injection,High,Detected,Suspicious
2/5/2026 10:57,10.198.57.198,192.168.130.9,TCP,Unauthorized access,ARP Spoofing,Low,Blocked,Suspicious
3/28/2026 14:53,192.168.88.148,172.18.220.46,HTTP,Abnormal lookup,Malware Activity,Low,Detected,Suspicious
2/5/2026 6:16,10.43.250.232,10.47.17.78,HTTP,Repeated requests,ARP Spoofing,Medium,Monitored,Suspicious
1/26/2026 1:03,172.16.131.218,192.168.11.133,TCP,Suspicious packet flow,SQL Injection,Low,Blocked,Normal
3/1/2026 23:43,172.19.85.133,172.27.81.102,TCP,Abnormal lookup,DDoS,High,Detected,Normal
3/26/2026 20:06,172.23.237.114,192.168.132.64,DNS,Abnormal lookup,ARP Spoofing,Low,Detected,Normal
4/6/2026 3:35,172.26.44.196,192.168.158.30,TCP,Unauthorized access,Brute Force,Low,Detected,Normal
1/24/2026 23:50,10.187.122.245,10.81.194.40,DNS,Connection retry,DNS Poisoning,Low,Blocked,Normal
2/5/2026 21:16,10.6.149.169,172.23.140.99,TCP,Unauthorized access,DDoS,Medium,Blocked,Suspicious
4/2/2026 3:24,192.168.223.104,192.168.130.243,DNS,Abnormal lookup,Malware Activity,Low,Blocked,Normal
1/19/2026 13:10,172.17.233.160,192.168.190.9,HTTP,Normal traffic,DDoS,High,Monitored,Normal
1/18/2026 17:35,172.28.165.8,192.168.59.148,TCP,Normal traffic,Brute Force,High,Detected,Normal
1/23/2026 9:29,10.198.223.84,10.144.192.84,HTTP,Suspicious packet flow,SQL Injection,Medium,Monitored,Suspicious
4/23/2026 10:34,192.168.240.30,192.168.232.183,HTTP,Unauthorized access,Brute Force,Medium,Detected,Suspicious
4/27/2026 19:05,192.168.6.170,10.103.227.209,TCP,High request rate,Brute Force,Medium,Detected,Suspicious
3/14/2026 21:53,172.31.163.204,172.20.159.249,TCP,Normal traffic,Malware Activity,Medium,Detected,Normal
2/5/2026 19:57,192.168.29.98,172.20.92.62,HTTP,High request rate,DNS Poisoning,Medium,Detected,Suspicious
4/17/2026 16:27,192.168.220.104,172.22.133.107,UDP,Connection retry,Brute Force,Low,Detected,Normal
4/8/2026 7:32,192.168.250.65,192.168.16.189,TCP,Connection retry,DDoS,High,Detected,Normal
3/29/2026 5:14,172.27.104.144,172.31.172.175,TCP,Connection retry,Malware Activity,Medium,Detected,Normal
4/28/2026 11:39,192.168.38.252,172.22.255.91,TCP,Repeated requests,DDoS,Medium,Monitored,Suspicious
2/12/2026 11:28,10.147.64.89,172.24.91.232,DNS,High request rate,SQL Injection,Medium,Detected,Normal
3/27/2026 17:12,172.25.116.81,192.168.133.145,HTTP,Repeated requests,SQL Injection,High,Detected,Suspicious
3/2/2026 1:31,192.168.234.238,192.168.29.85,TCP,Regular communication,SQL Injection,High,Detected,Normal
3/1/2026 10:49,192.168.254.83,172.18.127.23,ARP,Normal traffic,DNS Poisoning,Low,Detected,Suspicious
1/28/2026 13:10,172.28.96.236,10.66.22.41,TCP,Unauthorized access,Malware Activity,High,Monitored,Suspicious
2/15/2026 16:46,192.168.169.25,172.19.47.49,TCP,Regular communication,DNS Poisoning,High,Detected,Suspicious
2/14/2026 3:29,192.168.227.97,192.168.171.234,UDP,Connection retry,Phishing,Low,Monitored,Suspicious
3/4/2026 12:23,192.168.9.87,172.16.144.56,HTTP,Unauthorized access,Phishing,Low,Blocked,Suspicious
3/20/2026 20:14,172.27.55.132,192.168.25.12,HTTP,Abnormal lookup,SQL Injection,Medium,Detected,Normal
1/4/2026 9:07,10.96.158.190,10.223.171.34,TCP,High request rate,DNS Poisoning,Medium,Monitored,Suspicious
4/9/2026 8:38,192.168.70.44,10.245.227.194,TCP,Suspicious packet flow,DNS Poisoning,Medium,Detected,Suspicious
1/28/2026 18:52,172.23.167.245,192.168.215.241,TCP,High request rate,DNS Poisoning,Medium,Blocked,Suspicious
4/9/2026 10:07,10.177.29.253,192.168.230.138,DNS,Unauthorized access,Phishing,High,Monitored,Normal
4/30/2026 0:11,192.168.87.3,10.42.194.126,TCP,Suspicious packet flow,SQL Injection,Low,Blocked,Suspicious
2/5/2026 19:24,10.65.12.162,192.168.70.7,TCP,High request rate,Malware Activity,Low,Detected,Suspicious
2/27/2026 2:26,192.168.128.249,172.19.203.160,TCP,Regular communication,DDoS,Medium,Detected,Normal
1/21/2026 23:06,172.22.78.8,172.25.145.210,DNS,Regular communication,DNS Poisoning,Medium,Monitored,Normal
2/20/2026 14:44,10.98.35.80,192.168.128.164,TCP,Normal traffic,Malware Activity,Low,Monitored,Normal
2/20/2026 16:10,192.168.7.54,172.19.51.234,UDP,High request rate,Malware Activity,High,Blocked,Normal
5/2/2026 21:38,172.21.114.173,172.28.190.53,HTTP,Suspicious packet flow,DNS Poisoning,High,Monitored,Normal
2/11/2026 13:05,192.168.243.183,172.29.254.147,TCP,Repeated requests,ARP Spoofing,High,Detected,Normal
1/13/2026 3:44,192.168.195.90,192.168.181.232,HTTP,Connection retry,DNS Poisoning,High,Blocked,Normal
4/30/2026 15:07,172.30.85.89,172.29.48.164,ARP,Suspicious packet flow,ARP Spoofing,Low,Monitored,Normal
2/3/2026 22:05,192.168.84.37,192.168.42.93,TCP,Unauthorized access,SQL Injection,Medium,Blocked,Suspicious
3/16/2026 18:53,192.168.199.60,10.110.198.212,DNS,Regular communication,DNS Poisoning,High,Blocked,Normal
2/18/2026 8:37,172.16.174.144,192.168.136.220,TCP,Suspicious packet flow,DDoS,Medium,Monitored,Normal
4/23/2026 18:45,172.30.7.50,192.168.13.162,UDP,Unauthorized access,Phishing,High,Detected,Normal
3/14/2026 5:12,10.251.23.11,10.83.77.165,TCP,Connection retry,ARP Spoofing,Medium,Blocked,Normal
2/15/2026 17:09,192.168.59.43,10.161.85.74,DNS,Suspicious packet flow,Brute Force,Medium,Blocked,Normal
2/24/2026 6:27,192.168.192.92,10.220.192.130,DNS,Connection retry,DNS Poisoning,Medium,Detected,Normal
4/18/2026 16:10,10.5.6.82,192.168.185.187,UDP,Repeated requests,Malware Activity,Low,Monitored,Normal
2/8/2026 12:14,10.214.159.218,172.26.35.123,ARP,Repeated requests,Phishing,High,Detected,Normal
3/23/2026 17:51,192.168.90.177,172.19.93.182,HTTP,Regular communication,ARP Spoofing,High,Blocked,Suspicious
2/16/2026 21:24,172.17.57.12,172.27.70.83,TCP,Unauthorized access,DDoS,Medium,Detected,Normal
4/25/2026 21:41,172.24.29.137,10.224.18.71,HTTP,Suspicious packet flow,Malware Activity,Medium,Detected,Normal
1/10/2026 12:29,172.27.180.158,192.168.140.190,UDP,Abnormal lookup,DNS Poisoning,Medium,Blocked,Normal
5/3/2026 23:17,192.168.10.233,10.24.23.146,DNS,High request rate,DNS Poisoning,Medium,Detected,Normal
4/17/2026 21:12,192.168.162.43,192.168.223.198,TCP,Normal traffic,DNS Poisoning,Medium,Detected,Normal
3/30/2026 23:51,192.168.166.249,10.154.108.225,UDP,High request rate,DNS Poisoning,Low,Detected,Normal
3/5/2026 23:00,192.168.137.212,172.20.100.89,HTTP,Unauthorized access,Malware Activity,Low,Blocked,Normal
3/5/2026 17:17,192.168.173.203,192.168.144.166,DNS,Abnormal lookup,DNS Poisoning,Medium,Blocked,Normal
1/12/2026 5:03,10.68.155.157,10.94.104.73,DNS,Abnormal lookup,SQL Injection,Medium,Blocked,Normal
4/2/2026 19:15,192.168.213.191,10.232.50.236,ARP,Suspicious packet flow,DNS Poisoning,Low,Monitored,Suspicious
1/5/2026 17:10,172.31.85.25,192.168.143.138,HTTP,Repeated requests,ARP Spoofing,Low,Detected,Normal
2/12/2026 20:23,10.154.63.74,172.23.213.22,ARP,Normal traffic,Brute Force,Medium,Monitored,Suspicious
4/22/2026 0:58,172.24.166.146,172.27.160.180,UDP,Connection retry,Phishing,High,Detected,Suspicious
2/27/2026 17:42,172.17.213.111,10.30.150.115,UDP,Repeated requests,ARP Spoofing,High,Detected,Normal
1/14/2026 4:00,10.133.73.150,10.87.15.241,HTTP,High request rate,ARP Spoofing,High,Detected,Normal
4/21/2026 20:16,172.22.225.60,172.24.171.154,DNS,High request rate,DDoS,Low,Detected,Suspicious
1/3/2026 6:31,192.168.170.165,172.20.251.154,UDP,High request rate,SQL Injection,Medium,Blocked,Suspicious
1/13/2026 2:31,10.178.224.102,172.16.18.123,DNS,High request rate,Brute Force,High,Blocked,Normal
2/2/2026 1:02,192.168.252.21,172.27.56.111,DNS,Suspicious packet flow,SQL Injection,Medium,Detected,Normal
4/7/2026 8:09,10.99.97.89,10.226.96.186,TCP,Unauthorized access,DNS Poisoning,Low,Monitored,Suspicious
2/10/2026 4:00,10.155.93.39,192.168.170.125,ARP,Unauthorized access,Malware Activity,Medium,Monitored,Suspicious
3/29/2026 16:33,172.31.68.41,10.185.186.117,ARP,Repeated requests,DDoS,Medium,Blocked,Suspicious
1/8/2026 17:52,10.17.62.58,10.80.3.176,HTTP,Unauthorized access,DDoS,High,Detected,Suspicious
3/10/2026 21:02,192.168.228.70,10.117.20.194,TCP,Repeated requests,ARP Spoofing,Medium,Blocked,Suspicious
3/27/2026 11:58,10.53.160.18,192.168.221.50,ARP,Connection retry,DDoS,Low,Detected,Suspicious
4/11/2026 20:38,10.4.57.92,192.168.124.28,HTTP,High request rate,ARP Spoofing,Low,Detected,Normal
4/17/2026 8:52,192.168.165.136,10.154.90.251,ARP,Abnormal lookup,SQL Injection,Medium,Monitored,Normal
1/31/2026 13:34,10.108.216.126,172.26.187.194,ARP,Unauthorized access,DDoS,High,Blocked,Suspicious
5/3/2026 23:39,172.25.88.77,10.92.236.183,TCP,Unauthorized access,DNS Poisoning,Medium,Detected,Suspicious
3/7/2026 17:03,172.29.168.165,172.29.140.136,DNS,Abnormal lookup,ARP Spoofing,Low,Monitored,Suspicious
3/12/2026 6:37,10.62.165.177,172.30.124.213,DNS,Suspicious packet flow,Malware Activity,Low,Monitored,Normal
2/13/2026 13:16,172.16.100.102,10.90.22.234,TCP,Normal traffic,Phishing,Low,Monitored,Normal
2/9/2026 20:15,192.168.237.167,192.168.210.148,TCP,Repeated requests,SQL Injection,Low,Detected,Suspicious
1/6/2026 4:55,172.29.172.236,192.168.20.19,HTTP,Suspicious packet flow,Brute Force,Medium,Blocked,Normal
4/29/2026 11:25,192.168.243.30,192.168.20.144,ARP,Abnormal lookup,Malware Activity,Medium,Monitored,Suspicious
1/18/2026 16:36,192.168.75.7,192.168.215.113,TCP,Connection retry,ARP Spoofing,Low,Detected,Suspicious
1/7/2026 5:40,172.25.23.227,192.168.153.218,ARP,Suspicious packet flow,DDoS,Low,Monitored,Normal
2/10/2026 16:17,10.85.234.248,10.251.49.231,ARP,Regular communication,DNS Poisoning,High,Blocked,Normal
3/20/2026 22:59,10.219.127.244,192.168.236.228,UDP,Suspicious packet flow,SQL Injection,Low,Monitored,Normal
2/16/2026 1:48,10.253.190.244,192.168.146.104,ARP,Connection retry,DNS Poisoning,Medium,Detected,Normal
1/11/2026 9:52,192.168.3.247,10.131.13.54,UDP,Regular communication,DDoS,Medium,Monitored,Suspicious
